{'question_idx': 2, 'pred_final_answer': '3', 'true_final_answer': '4'}
{'question_idx': 149, 'pred_final_answer': '90', 'true_final_answer': '75'}
{'question_idx': 151, 'pred_final_answer': '8', 'true_final_answer': '20'}
{'question_idx': 154, 'pred_final_answer': '26000', 'true_final_answer': '14000'}
{'question_idx': 157, 'pred_final_answer': '2', 'true_final_answer': '3'}
{'question_idx': 161, 'pred_final_answer': '13', 'true_final_answer': '5'}
{'question_idx': 171, 'pred_final_answer': '6', 'true_final_answer': '3'}
{'question_idx': 174, 'pred_final_answer': '21', 'true_final_answer': '92'}
{'question_idx': 176, 'pred_final_answer': '62', 'true_final_answer': '94'}
{'question_idx': 179, 'pred_final_answer': '6', 'true_final_answer': '8'}
{'question_idx': 183, 'pred_final_answer': '30', 'true_final_answer': '2'}
{'question_idx': 186, 'pred_final_answer': '40', 'true_final_answer': '35'}
{'question_idx': 187, 'pred_final_answer': '10', 'true_final_answer': '18'}
{'question_idx': 189, 'pred_final_answer': '6', 'true_final_answer': '10'}
{'question_idx': 191, 'pred_final_answer': '3', 'true_final_answer': '2'}
{'question_idx': 196, 'pred_final_answer': '15', 'true_final_answer': '18'}
{'question_idx': 204, 'pred_final_answer': '12', 'true_final_answer': '108'}
{'question_idx': 208, 'pred_final_answer': '100000', 'true_final_answer': '140000'}
{'question_idx': 218, 'pred_final_answer': '270', 'true_final_answer': '180'}
{'question_idx': 232, 'pred_final_answer': '22', 'true_final_answer': '4'}
{'question_idx': 241, 'pred_final_answer': '30', 'true_final_answer': '12'}
{'question_idx': 243, 'pred_final_answer': '1047', 'true_final_answer': '826'}
{'question_idx': 245, 'pred_final_answer': '60', 'true_final_answer': '50'}
{'question_idx': 246, 'pred_final_answer': '400', 'true_final_answer': '500'}
{'question_idx': 250, 'pred_final_answer': '4', 'true_final_answer': '7'}
{'question_idx': 257, 'pred_final_answer': '140', 'true_final_answer': '156'}
{'question_idx': 258, 'pred_final_answer': '140', 'true_final_answer': '5'}
{'question_idx': 267, 'pred_final_answer': '9', 'true_final_answer': '48'}
{'question_idx': 269, 'pred_final_answer': '19', 'true_final_answer': '32'}
{'question_idx': 285, 'pred_final_answer': '0', 'true_final_answer': '16'}
{'question_idx': 307, 'pred_final_answer': '6', 'true_final_answer': '4'}
{'question_idx': 312, 'pred_final_answer': '4', 'true_final_answer': '5'}
{'question_idx': 325, 'pred_final_answer': '240', 'true_final_answer': '48'}
{'question_idx': 326, 'pred_final_answer': '625', 'true_final_answer': '500'}
{'question_idx': 331, 'pred_final_answer': '12', 'true_final_answer': '13'}
{'question_idx': 337, 'pred_final_answer': '12', 'true_final_answer': '24'}
{'question_idx': 343, 'pred_final_answer': '14', 'true_final_answer': '2'}
{'question_idx': 361, 'pred_final_answer': '', 'true_final_answer': '7'}
{'question_idx': 374, 'pred_final_answer': '318', 'true_final_answer': '319'}
{'question_idx': 375, 'pred_final_answer': '3', 'true_final_answer': '8'}
{'question_idx': 378, 'pred_final_answer': '36', 'true_final_answer': '84'}
{'question_idx': 382, 'pred_final_answer': '5', 'true_final_answer': '10'}
{'question_idx': 398, 'pred_final_answer': '10', 'true_final_answer': '2350'}
{'question_idx': 399, 'pred_final_answer': '16', 'true_final_answer': '192'}
{'question_idx': 401, 'pred_final_answer': '19', 'true_final_answer': '18'}
{'question_idx': 407, 'pred_final_answer': '140', 'true_final_answer': '170'}
{'question_idx': 410, 'pred_final_answer': '30', 'true_final_answer': '300'}
{'question_idx': 413, 'pred_final_answer': '225', 'true_final_answer': '150'}
{'question_idx': 414, 'pred_final_answer': '446', 'true_final_answer': '374'}
{'question_idx': 417, 'pred_final_answer': '2', 'true_final_answer': '7'}
{'question_idx': 420, 'pred_final_answer': '84', 'true_final_answer': '172'}
{'question_idx': 421, 'pred_final_answer': '480', 'true_final_answer': '16'}
{'question_idx': 424, 'pred_final_answer': '6', 'true_final_answer': '4'}
{'question_idx': 426, 'pred_final_answer': '360', 'true_final_answer': '320'}
{'question_idx': 433, 'pred_final_answer': '2', 'true_final_answer': '4'}
{'question_idx': 436, 'pred_final_answer': '14', 'true_final_answer': '16'}
{'question_idx': 441, 'pred_final_answer': '365', 'true_final_answer': '110'}
{'question_idx': 443, 'pred_final_answer': '5', 'true_final_answer': '17'}
{'question_idx': 459, 'pred_final_answer': '21', 'true_final_answer': '3'}
{'question_idx': 461, 'pred_final_answer': '50', 'true_final_answer': '31'}
{'question_idx': 465, 'pred_final_answer': '50', 'true_final_answer': '25'}
{'question_idx': 469, 'pred_final_answer': '37', 'true_final_answer': '31'}
{'question_idx': 471, 'pred_final_answer': '99108', 'true_final_answer': '95200'}
{'question_idx': 478, 'pred_final_answer': '61', 'true_final_answer': '520'}
{'question_idx': 483, 'pred_final_answer': '48', 'true_final_answer': '33'}
{'question_idx': 484, 'pred_final_answer': '156000', 'true_final_answer': '120000'}
{'question_idx': 485, 'pred_final_answer': '3', 'true_final_answer': '12'}
{'question_idx': 486, 'pred_final_answer': '13', 'true_final_answer': '6'}
{'question_idx': 488, 'pred_final_answer': '2', 'true_final_answer': '15'}
{'question_idx': 492, 'pred_final_answer': '1540', 'true_final_answer': '2640'}
{'question_idx': 496, 'pred_final_answer': '249', 'true_final_answer': '324'}
{'question_idx': 497, 'pred_final_answer': '290', 'true_final_answer': '490'}
{'question_idx': 498, 'pred_final_answer': '74', 'true_final_answer': '24'}
{'question_idx': 519, 'pred_final_answer': '3', 'true_final_answer': '63'}
{'question_idx': 526, 'pred_final_answer': '6', 'true_final_answer': '16'}
{'question_idx': 529, 'pred_final_answer': '47', 'true_final_answer': '160'}
{'question_idx': 536, 'pred_final_answer': '558', 'true_final_answer': '342'}
{'question_idx': 537, 'pred_final_answer': '8', 'true_final_answer': '9'}
{'question_idx': 555, 'pred_final_answer': '30', 'true_final_answer': '15'}
{'question_idx': 560, 'pred_final_answer': '21', 'true_final_answer': '39'}
{'question_idx': 566, 'pred_final_answer': '18', 'true_final_answer': '45'}
{'question_idx': 567, 'pred_final_answer': '9', 'true_final_answer': '22'}
{'question_idx': 568, 'pred_final_answer': '4', 'true_final_answer': '6'}
{'question_idx': 582, 'pred_final_answer': '46', 'true_final_answer': '38'}
{'question_idx': 584, 'pred_final_answer': '9', 'true_final_answer': '10'}
{'question_idx': 586, 'pred_final_answer': '10', 'true_final_answer': '1'}
{'question_idx': 591, 'pred_final_answer': '2', 'true_final_answer': '1'}
{'question_idx': 597, 'pred_final_answer': '124', 'true_final_answer': '56'}
{'question_idx': 611, 'pred_final_answer': '10', 'true_final_answer': '18'}
{'question_idx': 619, 'pred_final_answer': '14', 'true_final_answer': '16'}
{'question_idx': 621, 'pred_final_answer': '150', 'true_final_answer': '300'}
{'question_idx': 626, 'pred_final_answer': '29', 'true_final_answer': '23'}
{'question_idx': 629, 'pred_final_answer': '0', 'true_final_answer': '3'}
{'question_idx': 630, 'pred_final_answer': '0', 'true_final_answer': '90'}
{'question_idx': 633, 'pred_final_answer': '169', 'true_final_answer': '19'}
{'question_idx': 634, 'pred_final_answer': '315', 'true_final_answer': '540'}
{'question_idx': 638, 'pred_final_answer': '62', 'true_final_answer': '50'}
{'question_idx': 645, 'pred_final_answer': '288', 'true_final_answer': '160'}
{'question_idx': 652, 'pred_final_answer': '22', 'true_final_answer': '70'}
{'question_idx': 653, 'pred_final_answer': '2200', 'true_final_answer': '1300'}
{'question_idx': 660, 'pred_final_answer': '4', 'true_final_answer': '390'}
{'question_idx': 666, 'pred_final_answer': '20', 'true_final_answer': '132'}
{'question_idx': 670, 'pred_final_answer': '43', 'true_final_answer': '51'}
{'question_idx': 676, 'pred_final_answer': '93', 'true_final_answer': '98'}
{'question_idx': 684, 'pred_final_answer': '300', 'true_final_answer': '240'}
{'question_idx': 699, 'pred_final_answer': '36', 'true_final_answer': '56'}
{'question_idx': 704, 'pred_final_answer': '55', 'true_final_answer': '48'}
{'question_idx': 707, 'pred_final_answer': '27', 'true_final_answer': '17'}
{'question_idx': 710, 'pred_final_answer': '200', 'true_final_answer': '100'}
{'question_idx': 712, 'pred_final_answer': '280', 'true_final_answer': '200'}
{'question_idx': 720, 'pred_final_answer': '25', 'true_final_answer': '33'}
{'question_idx': 728, 'pred_final_answer': '179', 'true_final_answer': '205'}
{'question_idx': 731, 'pred_final_answer': '10', 'true_final_answer': '60'}
{'question_idx': 733, 'pred_final_answer': '16', 'true_final_answer': '48'}
{'question_idx': 735, 'pred_final_answer': '1', 'true_final_answer': '21'}
{'question_idx': 736, 'pred_final_answer': '105', 'true_final_answer': '75'}
{'question_idx': 738, 'pred_final_answer': '135', 'true_final_answer': '81'}
{'question_idx': 743, 'pred_final_answer': '136', 'true_final_answer': '120'}
{'question_idx': 754, 'pred_final_answer': '780', 'true_final_answer': '9360'}
{'question_idx': 755, 'pred_final_answer': '15', 'true_final_answer': '8'}
{'question_idx': 772, 'pred_final_answer': '62', 'true_final_answer': '74'}
{'question_idx': 784, 'pred_final_answer': '3000', 'true_final_answer': '1000'}
{'question_idx': 786, 'pred_final_answer': '8', 'true_final_answer': '4'}
{'question_idx': 793, 'pred_final_answer': '4', 'true_final_answer': '2'}
{'question_idx': 799, 'pred_final_answer': '150', 'true_final_answer': '50'}
{'question_idx': 801, 'pred_final_answer': '100', 'true_final_answer': '160'}
{'question_idx': 805, 'pred_final_answer': '4', 'true_final_answer': '5'}
{'question_idx': 808, 'pred_final_answer': '64', 'true_final_answer': '40'}
{'question_idx': 812, 'pred_final_answer': '12', 'true_final_answer': '4'}
{'question_idx': 815, 'pred_final_answer': '464', 'true_final_answer': '400'}
{'question_idx': 816, 'pred_final_answer': '140', 'true_final_answer': '70'}
{'question_idx': 818, 'pred_final_answer': '330', 'true_final_answer': '320'}
{'question_idx': 820, 'pred_final_answer': '4', 'true_final_answer': '6'}
{'question_idx': 824, 'pred_final_answer': '98', 'true_final_answer': '79'}
{'question_idx': 828, 'pred_final_answer': '9', 'true_final_answer': '15'}
{'question_idx': 835, 'pred_final_answer': '10', 'true_final_answer': '34'}
{'question_idx': 837, 'pred_final_answer': '108', 'true_final_answer': '82'}
{'question_idx': 840, 'pred_final_answer': '15', 'true_final_answer': '8'}
{'question_idx': 853, 'pred_final_answer': '24', 'true_final_answer': '23'}
{'question_idx': 855, 'pred_final_answer': '4200', 'true_final_answer': '9'}
{'question_idx': 861, 'pred_final_answer': '20', 'true_final_answer': '16'}
{'question_idx': 869, 'pred_final_answer': '470', 'true_final_answer': '230'}
{'question_idx': 870, 'pred_final_answer': '39', 'true_final_answer': '78'}
{'question_idx': 873, 'pred_final_answer': '504', 'true_final_answer': '21'}
{'question_idx': 880, 'pred_final_answer': '-2', 'true_final_answer': '48'}
{'question_idx': 883, 'pred_final_answer': '4', 'true_final_answer': '7'}
{'question_idx': 884, 'pred_final_answer': '0', 'true_final_answer': '20'}
{'question_idx': 888, 'pred_final_answer': '12', 'true_final_answer': '11'}
{'question_idx': 892, 'pred_final_answer': '280', 'true_final_answer': '80'}
{'question_idx': 897, 'pred_final_answer': '2', 'true_final_answer': '19'}
{'question_idx': 899, 'pred_final_answer': '600', 'true_final_answer': '675'}
{'question_idx': 906, 'pred_final_answer': '220', 'true_final_answer': '700'}
{'question_idx': 910, 'pred_final_answer': '17', 'true_final_answer': '88'}
{'question_idx': 931, 'pred_final_answer': '100', 'true_final_answer': '120'}
{'question_idx': 935, 'pred_final_answer': '1800', 'true_final_answer': '360'}
{'question_idx': 950, 'pred_final_answer': '47', 'true_final_answer': '73'}
{'question_idx': 964, 'pred_final_answer': '3120000', 'true_final_answer': '2880000'}
{'question_idx': 989, 'pred_final_answer': '236000', 'true_final_answer': '224000'}
{'question_idx': 993, 'pred_final_answer': '3', 'true_final_answer': '9'}
{'question_idx': 996, 'pred_final_answer': '96', 'true_final_answer': '168'}
{'question_idx': 998, 'pred_final_answer': '47', 'true_final_answer': '189'}
{'question_idx': 999, 'pred_final_answer': '180', 'true_final_answer': '120'}
{'question_idx': 1011, 'pred_final_answer': '36', 'true_final_answer': '92'}
{'question_idx': 1022, 'pred_final_answer': '14', 'true_final_answer': '7'}
{'question_idx': 1026, 'pred_final_answer': '64', 'true_final_answer': '2'}
{'question_idx': 1028, 'pred_final_answer': '7', 'true_final_answer': '2'}
{'question_idx': 1029, 'pred_final_answer': '5', 'true_final_answer': '66'}
{'question_idx': 1038, 'pred_final_answer': '65', 'true_final_answer': '130'}
{'question_idx': 1046, 'pred_final_answer': '16', 'true_final_answer': '8'}
{'question_idx': 1054, 'pred_final_answer': '0', 'true_final_answer': '2'}
{'question_idx': 1060, 'pred_final_answer': '42', 'true_final_answer': '128'}
{'question_idx': 1063, 'pred_final_answer': '60', 'true_final_answer': '20'}
{'question_idx': 1073, 'pred_final_answer': '51', 'true_final_answer': '52'}
{'question_idx': 1083, 'pred_final_answer': '1080', 'true_final_answer': '1110'}
{'question_idx': 1085, 'pred_final_answer': '15', 'true_final_answer': '2'}
{'question_idx': 1086, 'pred_final_answer': '8232', 'true_final_answer': '11232'}
{'question_idx': 1087, 'pred_final_answer': '18', 'true_final_answer': '14'}
{'question_idx': 1104, 'pred_final_answer': '-4', 'true_final_answer': '3'}
{'question_idx': 1110, 'pred_final_answer': '43', 'true_final_answer': '91'}
{'question_idx': 1113, 'pred_final_answer': '15', 'true_final_answer': '14'}
{'question_idx': 1115, 'pred_final_answer': '10', 'true_final_answer': '4'}
{'question_idx': 1116, 'pred_final_answer': '2', 'true_final_answer': '1400'}
{'question_idx': 1122, 'pred_final_answer': '155825001', 'true_final_answer': '1450000'}
{'question_idx': 1128, 'pred_final_answer': '120', 'true_final_answer': '85'}
{'question_idx': 1130, 'pred_final_answer': '5', 'true_final_answer': '2'}
{'question_idx': 1140, 'pred_final_answer': '1', 'true_final_answer': '7'}
{'question_idx': 1145, 'pred_final_answer': '20', 'true_final_answer': '26'}
{'question_idx': 1150, 'pred_final_answer': '29', 'true_final_answer': '16'}
{'question_idx': 1156, 'pred_final_answer': '16', 'true_final_answer': '12'}
{'question_idx': 1158, 'pred_final_answer': '139', 'true_final_answer': '138'}
{'question_idx': 1160, 'pred_final_answer': '64', 'true_final_answer': '50'}
{'question_idx': 1161, 'pred_final_answer': '1260', 'true_final_answer': '1800'}
{'question_idx': 1165, 'pred_final_answer': '180', 'true_final_answer': '1800'}
{'question_idx': 1180, 'pred_final_answer': '664', 'true_final_answer': '20'}
{'question_idx': 1201, 'pred_final_answer': '30000', 'true_final_answer': '168000'}
{'question_idx': 1218, 'pred_final_answer': '10', 'true_final_answer': '160'}
{'question_idx': 1219, 'pred_final_answer': '12', 'true_final_answer': '11'}
{'question_idx': 1221, 'pred_final_answer': '160', 'true_final_answer': '110'}
{'question_idx': 1224, 'pred_final_answer': '20', 'true_final_answer': '18'}
{'question_idx': 1225, 'pred_final_answer': '30', 'true_final_answer': '40'}
{'question_idx': 1228, 'pred_final_answer': '7', 'true_final_answer': '6'}
{'question_idx': 1229, 'pred_final_answer': '183', 'true_final_answer': '200'}
{'question_idx': 1232, 'pred_final_answer': '46', 'true_final_answer': '70'}
{'question_idx': 1236, 'pred_final_answer': '18', 'true_final_answer': '24'}
{'question_idx': 1238, 'pred_final_answer': '22', 'true_final_answer': '17'}
{'question_idx': 1253, 'pred_final_answer': '5', 'true_final_answer': '11'}
{'question_idx': 1254, 'pred_final_answer': '224', 'true_final_answer': '112'}
{'question_idx': 1260, 'pred_final_answer': '30', 'true_final_answer': '12'}
{'question_idx': 1266, 'pred_final_answer': '9240', 'true_final_answer': '34'}
{'question_idx': 1270, 'pred_final_answer': '0', 'true_final_answer': '10'}
{'question_idx': 1271, 'pred_final_answer': '760', 'true_final_answer': '803'}
{'question_idx': 1276, 'pred_final_answer': '5', 'true_final_answer': '3'}
{'question_idx': 1280, 'pred_final_answer': '60', 'true_final_answer': '8'}
{'question_idx': 1285, 'pred_final_answer': '240', 'true_final_answer': '150'}
{'question_idx': 1289, 'pred_final_answer': '34', 'true_final_answer': '59'}
{'question_idx': 1290, 'pred_final_answer': '215', 'true_final_answer': '25'}
{'question_idx': 1295, 'pred_final_answer': '75000', 'true_final_answer': '25000'}
{'question_idx': 1297, 'pred_final_answer': '70', 'true_final_answer': '145'}
{'question_idx': 1301, 'pred_final_answer': '8', 'true_final_answer': '6'}
{'question_idx': 1302, 'pred_final_answer': '140', 'true_final_answer': '20'}
{'question_idx': 1307, 'pred_final_answer': '40', 'true_final_answer': '25'}
